area_name,area_code,date,new_cases,total_cases
Waltham Forest,E09000031,09/07/2020,2,1021
Wandsworth,E09000032,09/07/2020,1,1157
Westminster,E09000033,09/07/2020,4,788
Barking and Dagenham,E09000002,10/07/2020,1,713
Barnet,E09000003,10/07/2020,1,1603
Bexley,E09000004,10/07/2020,1,1061
Brent,E09000005,10/07/2020,0,1746
Bromley,E09000006,10/07/2020,1,1520
Camden,E09000007,10/07/2020,0,702
Croydon,E09000008,10/07/2020,1,1862
Ealing,E09000009,10/07/2020,2,1568
Enfield,E09000010,10/07/2020,0,1188
Greenwich,E09000011,10/07/2020,1,955
Hackney and City of London,E09000012,10/07/2020,4,826
Hammersmith and Fulham,E09000013,10/07/2020,0,761
Haringey,E09000014,10/07/2020,3,760
Harrow,E09000015,10/07/2020,2,1289
Havering,E09000016,10/07/2020,2,949
Hillingdon,E09000017,10/07/2020,0,1111
Hounslow,E09000018,10/07/2020,3,1073
Islington,E09000019,10/07/2020,0,554
Kensington and Chelsea,E09000020,10/07/2020,1,564
Kingston upon Thames,E09000021,10/07/2020,2,741
Lambeth,E09000022,10/07/2020,1,1364
Lewisham,E09000023,10/07/2020,0,1199
Merton,E09000024,10/07/2020,2,940
Newham,E09000025,10/07/2020,2,1274
Redbridge,E09000026,10/07/2020,2,1119
Richmond upon Thames,E09000027,10/07/2020,0,538
Southwark,E09000028,10/07/2020,2,1446
Sutton,E09000029,10/07/2020,0,1008
Tower Hamlets,E09000030,10/07/2020,1,823
Waltham Forest,E09000031,10/07/2020,0,1021
Wandsworth,E09000032,10/07/2020,4,1161
Westminster,E09000033,10/07/2020,2,790
Barking and Dagenham,E09000002,11/07/2020,0,713
Barnet,E09000003,11/07/2020,2,1605
Bexley,E09000004,11/07/2020,1,1062
Brent,E09000005,11/07/2020,0,1746
Bromley,E09000006,11/07/2020,0,1520
Camden,E09000007,11/07/2020,0,702
Croydon,E09000008,11/07/2020,1,1863
Ealing,E09000009,11/07/2020,1,1569
Enfield,E09000010,11/07/2020,0,1188
Greenwich,E09000011,11/07/2020,1,956
Hackney and City of London,E09000012,11/07/2020,2,828
Hammersmith and Fulham,E09000013,11/07/2020,0,761
Haringey,E09000014,11/07/2020,0,760
Harrow,E09000015,11/07/2020,1,1290
Havering,E09000016,11/07/2020,0,949
Hillingdon,E09000017,11/07/2020,1,1112
Hounslow,E09000018,11/07/2020,1,1074
Islington,E09000019,11/07/2020,0,554
Kensington and Chelsea,E09000020,11/07/2020,0,564
Kingston upon Thames,E09000021,11/07/2020,1,742
Lambeth,E09000022,11/07/2020,1,1365
Lewisham,E09000023,11/07/2020,0,1199
Merton,E09000024,11/07/2020,2,942
Newham,E09000025,11/07/2020,2,1276
Redbridge,E09000026,11/07/2020,0,1119
Richmond upon Thames,E09000027,11/07/2020,0,538
Southwark,E09000028,11/07/2020,0,1446
Sutton,E09000029,11/07/2020,0,1008
Tower Hamlets,E09000030,11/07/2020,0,823
Waltham Forest,E09000031,11/07/2020,2,1023
Wandsworth,E09000032,11/07/2020,1,1162
Westminster,E09000033,11/07/2020,0,790
Barking and Dagenham,E09000002,12/07/2020,1,714
Barnet,E09000003,12/07/2020,4,1609
Bexley,E09000004,12/07/2020,3,1065
Brent,E09000005,12/07/2020,2,1748
Bromley,E09000006,12/07/2020,0,1520
Camden,E09000007,12/07/2020,1,703
Croydon,E09000008,12/07/2020,1,1864
Ealing,E09000009,12/07/2020,2,1571
Enfield,E09000010,12/07/2020,0,1188
Greenwich,E09000011,12/07/2020,1,957
Hackney and City of London,E09000012,12/07/2020,3,831
Hammersmith and Fulham,E09000013,12/07/2020,0,761
Haringey,E09000014,12/07/2020,2,762
Harrow,E09000015,12/07/2020,1,1291
Havering,E09000016,12/07/2020,1,950
Hillingdon,E09000017,12/07/2020,3,1115
Hounslow,E09000018,12/07/2020,3,1077
Islington,E09000019,12/07/2020,2,556
Kensington and Chelsea,E09000020,12/07/2020,0,564
Kingston upon Thames,E09000021,12/07/2020,0,742
Lambeth,E09000022,12/07/2020,0,1365
Lewisham,E09000023,12/07/2020,0,1199
Merton,E09000024,12/07/2020,0,942
Newham,E09000025,12/07/2020,3,1279
Redbridge,E09000026,12/07/2020,0,1119
Richmond upon Thames,E09000027,12/07/2020,0,538
Southwark,E09000028,12/07/2020,0,1446
Sutton,E09000029,12/07/2020,1,1009
Tower Hamlets,E09000030,12/07/2020,0,823
Waltham Forest,E09000031,12/07/2020,0,1023
Wandsworth,E09000032,12/07/2020,1,1163
Westminster,E09000033,12/07/2020,2,792
Barking and Dagenham,E09000002,13/07/2020,1,715
Barnet,E09000003,13/07/2020,9,1618
Bexley,E09000004,13/07/2020,2,1067
Brent,E09000005,13/07/2020,1,1749
Bromley,E09000006,13/07/2020,1,1521
Camden,E09000007,13/07/2020,3,706
Croydon,E09000008,13/07/2020,0,1864
Ealing,E09000009,13/07/2020,2,1573
Enfield,E09000010,13/07/2020,5,1193
Greenwich,E09000011,13/07/2020,2,959
Hackney and City of London,E09000012,13/07/2020,8,839
Hammersmith and Fulham,E09000013,13/07/2020,1,762
Haringey,E09000014,13/07/2020,5,767
Harrow,E09000015,13/07/2020,1,1292
Havering,E09000016,13/07/2020,1,951
Hillingdon,E09000017,13/07/2020,1,1116
Hounslow,E09000018,13/07/2020,3,1080
Islington,E09000019,13/07/2020,1,557
Kensington and Chelsea,E09000020,13/07/2020,0,564
Kingston upon Thames,E09000021,13/07/2020,2,744
Lambeth,E09000022,13/07/2020,2,1367
Lewisham,E09000023,13/07/2020,2,1201
Merton,E09000024,13/07/2020,2,944
Newham,E09000025,13/07/2020,8,1287
Redbridge,E09000026,13/07/2020,6,1125
Richmond upon Thames,E09000027,13/07/2020,1,539
Southwark,E09000028,13/07/2020,3,1449
Sutton,E09000029,13/07/2020,1,1010
Tower Hamlets,E09000030,13/07/2020,2,825
Waltham Forest,E09000031,13/07/2020,3,1026
Wandsworth,E09000032,13/07/2020,5,1168
Westminster,E09000033,13/07/2020,1,793
Barking and Dagenham,E09000002,14/07/2020,2,717
Barnet,E09000003,14/07/2020,1,1619
Bexley,E09000004,14/07/2020,2,1069
Brent,E09000005,14/07/2020,2,1751
Bromley,E09000006,14/07/2020,1,1522
Camden,E09000007,14/07/2020,0,706
Croydon,E09000008,14/07/2020,1,1865
Ealing,E09000009,14/07/2020,2,1575
Enfield,E09000010,14/07/2020,3,1196
Greenwich,E09000011,14/07/2020,0,959
Hackney and City of London,E09000012,14/07/2020,12,851
Hammersmith and Fulham,E09000013,14/07/2020,0,762
Haringey,E09000014,14/07/2020,1,768
Harrow,E09000015,14/07/2020,3,1295
Havering,E09000016,14/07/2020,7,958
Hillingdon,E09000017,14/07/2020,1,1117
Hounslow,E09000018,14/07/2020,2,1082
Islington,E09000019,14/07/2020,2,559
Kensington and Chelsea,E09000020,14/07/2020,0,564
Kingston upon Thames,E09000021,14/07/2020,1,745
Lambeth,E09000022,14/07/2020,3,1370
Lewisham,E09000023,14/07/2020,4,1205
Merton,E09000024,14/07/2020,0,944
Newham,E09000025,14/07/2020,3,1290
Redbridge,E09000026,14/07/2020,1,1126
Richmond upon Thames,E09000027,14/07/2020,0,539
Southwark,E09000028,14/07/2020,1,1450
Sutton,E09000029,14/07/2020,2,1012
Tower Hamlets,E09000030,14/07/2020,0,825
Waltham Forest,E09000031,14/07/2020,4,1030
Wandsworth,E09000032,14/07/2020,1,1169
Westminster,E09000033,14/07/2020,0,793
Barking and Dagenham,E09000002,15/07/2020,4,721
Barnet,E09000003,15/07/2020,7,1626
Bexley,E09000004,15/07/2020,0,1069
Brent,E09000005,15/07/2020,2,1753
Bromley,E09000006,15/07/2020,2,1524
Camden,E09000007,15/07/2020,1,707
Croydon,E09000008,15/07/2020,2,1867
Ealing,E09000009,15/07/2020,2,1577
Enfield,E09000010,15/07/2020,1,1197
Greenwich,E09000011,15/07/2020,3,962
Hackney and City of London,E09000012,15/07/2020,10,861
Hammersmith and Fulham,E09000013,15/07/2020,0,762
Haringey,E09000014,15/07/2020,1,769
Harrow,E09000015,15/07/2020,2,1297
Havering,E09000016,15/07/2020,2,960
Hillingdon,E09000017,15/07/2020,3,1120
Hounslow,E09000018,15/07/2020,1,1083
Islington,E09000019,15/07/2020,1,560
Kensington and Chelsea,E09000020,15/07/2020,3,567
Kingston upon Thames,E09000021,15/07/2020,0,745
Lambeth,E09000022,15/07/2020,3,1373
Lewisham,E09000023,15/07/2020,4,1209
Merton,E09000024,15/07/2020,0,944
Newham,E09000025,15/07/2020,5,1295
Redbridge,E09000026,15/07/2020,3,1129
Richmond upon Thames,E09000027,15/07/2020,1,540
Southwark,E09000028,15/07/2020,3,1453
Sutton,E09000029,15/07/2020,0,1012
Tower Hamlets,E09000030,15/07/2020,1,826
Waltham Forest,E09000031,15/07/2020,4,1034
Wandsworth,E09000032,15/07/2020,3,1172
Westminster,E09000033,15/07/2020,2,795
Barking and Dagenham,E09000002,16/07/2020,1,722
Barnet,E09000003,16/07/2020,0,1626
Bexley,E09000004,16/07/2020,3,1072
Brent,E09000005,16/07/2020,2,1755
Bromley,E09000006,16/07/2020,1,1525
Camden,E09000007,16/07/2020,1,708
Croydon,E09000008,16/07/2020,2,1869
Ealing,E09000009,16/07/2020,0,1577
Enfield,E09000010,16/07/2020,2,1199
Greenwich,E09000011,16/07/2020,1,963
Hackney and City of London,E09000012,16/07/2020,8,869
Hammersmith and Fulham,E09000013,16/07/2020,1,763
Haringey,E09000014,16/07/2020,1,770
Harrow,E09000015,16/07/2020,0,1297
Havering,E09000016,16/07/2020,3,963
Hillingdon,E09000017,16/07/2020,7,1127
Hounslow,E09000018,16/07/2020,3,1086
Islington,E09000019,16/07/2020,2,562
Kensington and Chelsea,E09000020,16/07/2020,1,568
Kingston upon Thames,E09000021,16/07/2020,1,746
Lambeth,E09000022,16/07/2020,2,1375
Lewisham,E09000023,16/07/2020,4,1213
Merton,E09000024,16/07/2020,1,945
Newham,E09000025,16/07/2020,2,1297
Redbridge,E09000026,16/07/2020,3,1132
Richmond upon Thames,E09000027,16/07/2020,1,541
Southwark,E09000028,16/07/2020,2,1455
Sutton,E09000029,16/07/2020,1,1013
Tower Hamlets,E09000030,16/07/2020,3,829
Waltham Forest,E09000031,16/07/2020,3,1037
Wandsworth,E09000032,16/07/2020,5,1177
Westminster,E09000033,16/07/2020,3,798
Barking and Dagenham,E09000002,17/07/2020,1,723
Barnet,E09000003,17/07/2020,4,1630
Bexley,E09000004,17/07/2020,3,1075
Brent,E09000005,17/07/2020,2,1757
Bromley,E09000006,17/07/2020,0,1525
Camden,E09000007,17/07/2020,0,708
Croydon,E09000008,17/07/2020,1,1870
Ealing,E09000009,17/07/2020,3,1580
Enfield,E09000010,17/07/2020,0,1199
Greenwich,E09000011,17/07/2020,1,964
Hackney and City of London,E09000012,17/07/2020,1,870
Hammersmith and Fulham,E09000013,17/07/2020,2,765
Haringey,E09000014,17/07/2020,2,772
Harrow,E09000015,17/07/2020,0,1297
Havering,E09000016,17/07/2020,1,964
Hillingdon,E09000017,17/07/2020,1,1128
Hounslow,E09000018,17/07/2020,2,1088
Islington,E09000019,17/07/2020,1,563
Kensington and Chelsea,E09000020,17/07/2020,1,569
Kingston upon Thames,E09000021,17/07/2020,1,747
Lambeth,E09000022,17/07/2020,0,1375
Lewisham,E09000023,17/07/2020,1,1214
Merton,E09000024,17/07/2020,4,949
Newham,E09000025,17/07/2020,3,1300
Redbridge,E09000026,17/07/2020,1,1133
Richmond upon Thames,E09000027,17/07/2020,0,541
Southwark,E09000028,17/07/2020,1,1456
Sutton,E09000029,17/07/2020,0,1013
Tower Hamlets,E09000030,17/07/2020,6,835
Waltham Forest,E09000031,17/07/2020,1,1038
Wandsworth,E09000032,17/07/2020,3,1180
Westminster,E09000033,17/07/2020,1,799
Barking and Dagenham,E09000002,18/07/2020,1,724
Barnet,E09000003,18/07/2020,5,1635
Bexley,E09000004,18/07/2020,0,1075
Brent,E09000005,18/07/2020,0,1757
Bromley,E09000006,18/07/2020,1,1526
Camden,E09000007,18/07/2020,1,709
Croydon,E09000008,18/07/2020,0,1870
Ealing,E09000009,18/07/2020,2,1582
Enfield,E09000010,18/07/2020,4,1203
Greenwich,E09000011,18/07/2020,0,964
Hackney and City of London,E09000012,18/07/2020,7,877
Hammersmith and Fulham,E09000013,18/07/2020,0,765
Haringey,E09000014,18/07/2020,3,775
Harrow,E09000015,18/07/2020,0,1297
Havering,E09000016,18/07/2020,2,966
Hillingdon,E09000017,18/07/2020,2,1130
Hounslow,E09000018,18/07/2020,0,1088
Islington,E09000019,18/07/2020,2,565
Kensington and Chelsea,E09000020,18/07/2020,0,569
Kingston upon Thames,E09000021,18/07/2020,0,747
Lambeth,E09000022,18/07/2020,1,1376
Lewisham,E09000023,18/07/2020,1,1215
Merton,E09000024,18/07/2020,1,950
Newham,E09000025,18/07/2020,3,1303
Redbridge,E09000026,18/07/2020,4,1137
Richmond upon Thames,E09000027,18/07/2020,1,542
Southwark,E09000028,18/07/2020,3,1459
Sutton,E09000029,18/07/2020,0,1013
Tower Hamlets,E09000030,18/07/2020,2,837
Waltham Forest,E09000031,18/07/2020,0,1038
Wandsworth,E09000032,18/07/2020,2,1182
Westminster,E09000033,18/07/2020,0,799
Barking and Dagenham,E09000002,19/07/2020,0,724
Barnet,E09000003,19/07/2020,2,1637
Bexley,E09000004,19/07/2020,4,1079
Brent,E09000005,19/07/2020,0,1757
Bromley,E09000006,19/07/2020,0,1526
Camden,E09000007,19/07/2020,1,710
Croydon,E09000008,19/07/2020,1,1871
Ealing,E09000009,19/07/2020,2,1584
Enfield,E09000010,19/07/2020,3,1206
Greenwich,E09000011,19/07/2020,0,964
Hackney and City of London,E09000012,19/07/2020,5,882
Hammersmith and Fulham,E09000013,19/07/2020,0,765
Haringey,E09000014,19/07/2020,2,777
Harrow,E09000015,19/07/2020,0,1297
Havering,E09000016,19/07/2020,1,967
Hillingdon,E09000017,19/07/2020,0,1130
Hounslow,E09000018,19/07/2020,2,1090
Islington,E09000019,19/07/2020,0,565
Kensington and Chelsea,E09000020,19/07/2020,1,570
Kingston upon Thames,E09000021,19/07/2020,0,747
Lambeth,E09000022,19/07/2020,1,1377
Lewisham,E09000023,19/07/2020,1,1216
Merton,E09000024,19/07/2020,0,950
Newham,E09000025,19/07/2020,1,1304
Redbridge,E09000026,19/07/2020,3,1140
Richmond upon Thames,E09000027,19/07/2020,0,542
Southwark,E09000028,19/07/2020,1,1460
Sutton,E09000029,19/07/2020,2,1015
Tower Hamlets,E09000030,19/07/2020,3,840
Waltham Forest,E09000031,19/07/2020,2,1040
Wandsworth,E09000032,19/07/2020,1,1183
Westminster,E09000033,19/07/2020,2,801
Barking and Dagenham,E09000002,20/07/2020,2,726
Barnet,E09000003,20/07/2020,2,1639
Bexley,E09000004,20/07/2020,4,1083
Brent,E09000005,20/07/2020,3,1760
Bromley,E09000006,20/07/2020,2,1528
Camden,E09000007,20/07/2020,0,710
Croydon,E09000008,20/07/2020,2,1873
Ealing,E09000009,20/07/2020,9,1593
Enfield,E09000010,20/07/2020,0,1206
Greenwich,E09000011,20/07/2020,0,964
Hackney and City of London,E09000012,20/07/2020,13,895
Hammersmith and Fulham,E09000013,20/07/2020,3,768
Haringey,E09000014,20/07/2020,3,780
Harrow,E09000015,20/07/2020,4,1301
Havering,E09000016,20/07/2020,6,973
Hillingdon,E09000017,20/07/2020,3,1133
Hounslow,E09000018,20/07/2020,4,1094
Islington,E09000019,20/07/2020,2,567
Kensington and Chelsea,E09000020,20/07/2020,2,572
Kingston upon Thames,E09000021,20/07/2020,1,748
Lambeth,E09000022,20/07/2020,4,1381
Lewisham,E09000023,20/07/2020,4,1220
Merton,E09000024,20/07/2020,4,954
Newham,E09000025,20/07/2020,1,1305
Redbridge,E09000026,20/07/2020,1,1141
Richmond upon Thames,E09000027,20/07/2020,1,543
Southwark,E09000028,20/07/2020,5,1465
Sutton,E09000029,20/07/2020,1,1016
Tower Hamlets,E09000030,20/07/2020,4,844
Waltham Forest,E09000031,20/07/2020,2,1042
Wandsworth,E09000032,20/07/2020,3,1186
Westminster,E09000033,20/07/2020,2,803
Barking and Dagenham,E09000002,21/07/2020,2,728
Barnet,E09000003,21/07/2020,2,1641
Bexley,E09000004,21/07/2020,0,1083
Brent,E09000005,21/07/2020,6,1766
Bromley,E09000006,21/07/2020,0,1528
Camden,E09000007,21/07/2020,0,710
Croydon,E09000008,21/07/2020,1,1874
Ealing,E09000009,21/07/2020,0,1593
Enfield,E09000010,21/07/2020,1,1207
Greenwich,E09000011,21/07/2020,4,968
Hackney and City of London,E09000012,21/07/2020,11,906
Hammersmith and Fulham,E09000013,21/07/2020,1,769
Haringey,E09000014,21/07/2020,2,782
Harrow,E09000015,21/07/2020,4,1305
Havering,E09000016,21/07/2020,6,979
Hillingdon,E09000017,21/07/2020,2,1135
Hounslow,E09000018,21/07/2020,2,1096
Islington,E09000019,21/07/2020,3,570
Kensington and Chelsea,E09000020,21/07/2020,3,575
Kingston upon Thames,E09000021,21/07/2020,2,750
Lambeth,E09000022,21/07/2020,4,1385
Lewisham,E09000023,21/07/2020,2,1222
Merton,E09000024,21/07/2020,1,955
Newham,E09000025,21/07/2020,1,1306
Redbridge,E09000026,21/07/2020,2,1143
Richmond upon Thames,E09000027,21/07/2020,1,544
Southwark,E09000028,21/07/2020,1,1466
Sutton,E09000029,21/07/2020,5,1021
Tower Hamlets,E09000030,21/07/2020,8,852
Waltham Forest,E09000031,21/07/2020,2,1044
Wandsworth,E09000032,21/07/2020,2,1188
Westminster,E09000033,21/07/2020,1,804
Barking and Dagenham,E09000002,22/07/2020,3,731
Barnet,E09000003,22/07/2020,7,1648
Bexley,E09000004,22/07/2020,4,1087
Brent,E09000005,22/07/2020,9,1775
Bromley,E09000006,22/07/2020,1,1529
Camden,E09000007,22/07/2020,1,711
Croydon,E09000008,22/07/2020,3,1877
Ealing,E09000009,22/07/2020,6,1599
Enfield,E09000010,22/07/2020,1,1208
Greenwich,E09000011,22/07/2020,4,972
Hackney and City of London,E09000012,22/07/2020,5,911
Hammersmith and Fulham,E09000013,22/07/2020,4,773
Haringey,E09000014,22/07/2020,4,786
Harrow,E09000015,22/07/2020,0,1305
Havering,E09000016,22/07/2020,1,980
Hillingdon,E09000017,22/07/2020,2,1137
Hounslow,E09000018,22/07/2020,3,1099
Islington,E09000019,22/07/2020,1,571
Kensington and Chelsea,E09000020,22/07/2020,2,577
Kingston upon Thames,E09000021,22/07/2020,0,750
Lambeth,E09000022,22/07/2020,4,1389
Lewisham,E09000023,22/07/2020,0,1222
Merton,E09000024,22/07/2020,0,955
Newham,E09000025,22/07/2020,2,1308
Redbridge,E09000026,22/07/2020,1,1144
Richmond upon Thames,E09000027,22/07/2020,1,545
Southwark,E09000028,22/07/2020,4,1470
Sutton,E09000029,22/07/2020,2,1023
Tower Hamlets,E09000030,22/07/2020,3,855
Waltham Forest,E09000031,22/07/2020,0,1044
Wandsworth,E09000032,22/07/2020,1,1189
Westminster,E09000033,22/07/2020,0,804
Barking and Dagenham,E09000002,23/07/2020,2,733
Barnet,E09000003,23/07/2020,4,1652
Bexley,E09000004,23/07/2020,4,1091
Brent,E09000005,23/07/2020,3,1778
Bromley,E09000006,23/07/2020,1,1530
Camden,E09000007,23/07/2020,2,713
Croydon,E09000008,23/07/2020,0,1877
Ealing,E09000009,23/07/2020,2,1601
Enfield,E09000010,23/07/2020,1,1209
Greenwich,E09000011,23/07/2020,3,975
Hackney and City of London,E09000012,23/07/2020,3,914
Hammersmith and Fulham,E09000013,23/07/2020,1,774
Haringey,E09000014,23/07/2020,1,787
Harrow,E09000015,23/07/2020,1,1306
Havering,E09000016,23/07/2020,5,985
Hillingdon,E09000017,23/07/2020,2,1139
Hounslow,E09000018,23/07/2020,2,1101
Islington,E09000019,23/07/2020,2,573
Kensington and Chelsea,E09000020,23/07/2020,0,577
Kingston upon Thames,E09000021,23/07/2020,1,751
Lambeth,E09000022,23/07/2020,2,1391
Lewisham,E09000023,23/07/2020,3,1225
Merton,E09000024,23/07/2020,2,957
Newham,E09000025,23/07/2020,4,1312
Redbridge,E09000026,23/07/2020,2,1146
Richmond upon Thames,E09000027,23/07/2020,2,547
Southwark,E09000028,23/07/2020,2,1472
Sutton,E09000029,23/07/2020,3,1026
Tower Hamlets,E09000030,23/07/2020,4,859
Waltham Forest,E09000031,23/07/2020,2,1046
Wandsworth,E09000032,23/07/2020,2,1191
Westminster,E09000033,23/07/2020,2,806
Barking and Dagenham,E09000002,24/07/2020,0,733
Barnet,E09000003,24/07/2020,2,1654
Bexley,E09000004,24/07/2020,2,1093
Brent,E09000005,24/07/2020,6,1784
Bromley,E09000006,24/07/2020,0,1530
Camden,E09000007,24/07/2020,1,714
Croydon,E09000008,24/07/2020,1,1878
Ealing,E09000009,24/07/2020,3,1604
Enfield,E09000010,24/07/2020,1,1210
Greenwich,E09000011,24/07/2020,2,977
Hackney and City of London,E09000012,24/07/2020,7,921
Hammersmith and Fulham,E09000013,24/07/2020,5,779
Haringey,E09000014,24/07/2020,3,790
Harrow,E09000015,24/07/2020,1,1307
Havering,E09000016,24/07/2020,0,985
Hillingdon,E09000017,24/07/2020,4,1143
Hounslow,E09000018,24/07/2020,5,1106
Islington,E09000019,24/07/2020,3,576
Kensington and Chelsea,E09000020,24/07/2020,4,581
Kingston upon Thames,E09000021,24/07/2020,0,751
Lambeth,E09000022,24/07/2020,3,1394
Lewisham,E09000023,24/07/2020,5,1230
Merton,E09000024,24/07/2020,1,958
Newham,E09000025,24/07/2020,1,1313
Redbridge,E09000026,24/07/2020,2,1148
Richmond upon Thames,E09000027,24/07/2020,1,548
Southwark,E09000028,24/07/2020,1,1473
Sutton,E09000029,24/07/2020,1,1027
Tower Hamlets,E09000030,24/07/2020,7,866
Waltham Forest,E09000031,24/07/2020,1,1047
Wandsworth,E09000032,24/07/2020,6,1197
Westminster,E09000033,24/07/2020,4,810
Barking and Dagenham,E09000002,25/07/2020,1,734
Barnet,E09000003,25/07/2020,5,1659
Bexley,E09000004,25/07/2020,4,1097
Brent,E09000005,25/07/2020,2,1786
Bromley,E09000006,25/07/2020,1,1531
Camden,E09000007,25/07/2020,3,717
Croydon,E09000008,25/07/2020,2,1880
Ealing,E09000009,25/07/2020,1,1605
Enfield,E09000010,25/07/2020,0,1210
Greenwich,E09000011,25/07/2020,3,980
Hackney and City of London,E09000012,25/07/2020,2,923
Hammersmith and Fulham,E09000013,25/07/2020,1,780
Haringey,E09000014,25/07/2020,0,790
Harrow,E09000015,25/07/2020,1,1308
Havering,E09000016,25/07/2020,1,986
Hillingdon,E09000017,25/07/2020,0,1143
Hounslow,E09000018,25/07/2020,0,1106
Islington,E09000019,25/07/2020,1,577
Kensington and Chelsea,E09000020,25/07/2020,1,582
Kingston upon Thames,E09000021,25/07/2020,1,752
Lambeth,E09000022,25/07/2020,2,1396
Lewisham,E09000023,25/07/2020,5,1235
Merton,E09000024,25/07/2020,0,958
Newham,E09000025,25/07/2020,6,1319
Redbridge,E09000026,25/07/2020,2,1150
Richmond upon Thames,E09000027,25/07/2020,1,549
Southwark,E09000028,25/07/2020,2,1475
Sutton,E09000029,25/07/2020,3,1030
Tower Hamlets,E09000030,25/07/2020,1,867
